Courier_id,Location_id,Stop_Type,Arrival_time,Departure_time,Amount,Order_id
D0405,B3854,ecommerce_delivery,277,297,24,F5300
D0405,B7968,ecommerce_delivery,303,312,2,F5363
D0405,B7738,ecommerce_delivery,350,363,7,F5489
D0405,B0415,ecommerce_delivery,390,409,22,F7795
D0405,B4751,ecommerce_delivery,410,442,81,F7827
D0405,B3986,ecommerce_delivery,463,483,26,F8437
D0413,A088,site,0,0,0,
D0413,B6495,ecommerce_delivery,93,109,14,F8171
D0413,B2261,ecommerce_delivery,146,165,22,F5682
D0413,B5138,ecommerce_delivery,173,190,15,F5712
D0413,B8018,ecommerce_delivery,191,204,7,F5749
D0413,B0801,ecommerce_delivery,206,218,6,F5662
D0413,B4930,ecommerce_delivery,264,279,10,F5320
D0413,B1272,ecommerce_delivery,287,297,3,F5260
D0413,B7778,ecommerce_delivery,341,352,3,F0805
D0413,B4423,ecommerce_delivery,380,401,30,F4369
D0413,B0337,ecommerce_delivery,433,461,59,F2241
D0413,B2084,ecommerce_delivery,464,483,23,F4132
D0413,S129,shop,506,514,1,E1532
D0413,B8714,delivery,514,522,1,E1592
D0413,S129,shop,522,530,1,E1531
D0413,S134,shop,530,538,1,E1561
D0413,S129,shop,568,576,1,E1533
D0421,A065,site,0,0,0,
D0421,B8995,ecommerce_delivery,81,101,25,F5057
D0421,B9199,ecommerce_delivery,135,153,20,F0830
D0421,B1571,ecommerce_delivery,196,220,40,F2251
D0421,B3790,ecommerce_delivery,242,273,72,F4138
D0421,B3879,ecommerce_delivery,310,326,12,F7723
D0421,B4692,ecommerce_delivery,335,353,17,F5788
D0421,B0011,ecommerce_delivery,375,402,55,F8417
D0421,B5784,ecommerce_delivery,405,429,40,F8441
D0421,B1823,ecommerce_delivery,440,465,43,F7804
D0421,B2274,ecommerce_delivery,490,519,61,F5412
D0429,A072,site,0,0,0,
D0429,B7910,ecommerce_delivery,93,116,36,F3324
D0429,B4535,ecommerce_delivery,123,144,30,F6423
D0429,B1349,ecommerce_delivery,151,167,15,F3282
D0429,B9014,ecommerce_delivery,176,201,45,F1017
D0429,B4630,ecommerce_delivery,204,231,50,F0975
D0429,B1514,ecommerce_delivery,232,257,43,F0946
D0429,B4565,ecommerce_delivery,274,299,46,F4202
D0429,B4474,ecommerce_delivery,312,337,45,F5539
D0429,B7960,ecommerce_delivery,410,423,7,F5362
D0429,B3247,ecommerce_delivery,496,518,33,F8224
D0437,A065,site,0,0,0,
D0437,B0599,ecommerce_delivery,83,115,78,F4171
D0437,B4134,ecommerce_delivery,124,152,61,F5015
D0437,B5334,ecommerce_delivery,177,207,71,F0981
D0437,B0003,ecommerce_delivery,221,239,20,F0933
D0437,B1314,ecommerce_delivery,248,272,40,F0942
D0437,B4231,ecommerce_delivery,282,296,9,F2462
D0437,B7382,ecommerce_delivery,340,360,27,F8262
D0437,B2515,ecommerce_delivery,363,379,12,F8218
D0437,B6405,ecommerce_delivery,421,440,21,F5470
D0437,B7444,ecommerce_delivery,487,510,34,F5800
D0437,B5298,ecommerce_delivery,523,550,58,F7734
D0437,S016,shop,626,634,1,E0242
D0445,A058,site,0,0,0,
D0445,B1465,ecommerce_delivery,93,123,71,F8208
D0445,B7250,ecommerce_delivery,152,180,60,F2298
D0445,B5997,ecommerce_delivery,262,276,9,F5338
D0445,B1714,ecommerce_delivery,330,348,21,F4998
D0445,B4169,ecommerce_delivery,362,384,33,F4196
D0445,B3059,ecommerce_delivery,399,419,27,F5530
D0445,B7448,ecommerce_delivery,450,469,24,F0999
D0445,B2808,ecommerce_delivery,480,508,58,F0958
D0445,B1532,ecommerce_delivery,520,544,39,F6390
D0445,S165,shop,578,595,16,E1693
D0453,A008,site,0,0,0,
D0453,B7723,ecommerce_delivery,135,162,57,F1003
D0453,B3635,ecommerce_delivery,180,207,55,F4190
D0453,B5409,ecommerce_delivery,242,259,18,F8157
D0453,B7800,ecommerce_delivery,293,308,10,F5745
D0453,B1184,ecommerce_delivery,377,402,45,F5403
D0453,B4824,ecommerce_delivery,485,498,8,F5018
D0453,B6687,ecommerce_delivery,521,537,14,F2482
D0453,S129,shop,547,555,1,E1540
D0453,S135,shop,555,565,3,E1574
D0453,B8714,delivery,565,573,1,E1576
D0453,B8714,delivery,573,581,1,E1554
D0461,A078,site,0,0,0,
D0461,B5326,ecommerce_delivery,9,29,27,F5791
D0461,B3163,ecommerce_delivery,45,75,72,F7711
D0461,B4315,ecommerce_delivery,115,134,21,F2464
D0461,B9000,ecommerce_delivery,191,215,39,F4224
D0461,B8573,ecommerce_delivery,296,322,51,F0820
D0461,B3060,ecommerce_delivery,325,349,42,F0731
D0461,B0881,ecommerce_delivery,354,383,65,F0688
D0461,B2843,ecommerce_delivery,404,419,10,F5420
D0461,B6909,ecommerce_delivery,424,444,23,F5478
D0461,B5899,ecommerce_delivery,458,473,10,F8443
D0461,B1118,ecommerce_delivery,475,498,35,F8422
D0461,B4486,ecommerce_delivery,505,522,15,F7824
D0469,A012,site,0,0,0,
D0469,B7874,ecommerce_delivery,9,27,18,F0807
D0469,B4142,ecommerce_delivery,30,48,19,F0745
D0469,B1211,ecommerce_delivery,57,72,11,F0695
D0469,B2424,ecommerce_delivery,77,93,13,F0718
D0469,B0097,ecommerce_delivery,97,119,30,F0674
D0469,B6255,ecommerce_delivery,182,211,65,F4207
D0469,B8137,ecommerce_delivery,222,236,9,F5047
D0469,B4382,ecommerce_delivery,273,290,18,F2466
D0469,B4583,ecommerce_delivery,326,341,11,F8235
D0469,B8903,ecommerce_delivery,364,391,53,F7763
D0469,B3281,ecommerce_delivery,416,433,17,F8433
D0469,B7942,ecommerce_delivery,445,463,18,F6157
D0469,B4521,ecommerce_delivery,491,522,75,F5447
D0477,A049,site,0,0,0,
D0477,B2316,ecommerce_delivery,15,48,87,F8128
D0477,B0431,ecommerce_delivery,54,78,40,F8115
D0477,B8807,ecommerce_delivery,94,128,96,F5568
D0477,B4014,ecommerce_delivery,213,229,12,F5303
D0477,B0844,ecommerce_delivery,232,244,5,F5246
D0477,B6501,ecommerce_delivery,297,314,14,F4384
D0477,B0787,ecommerce_delivery,319,336,17,F4331
D0477,B5890,ecommerce_delivery,378,388,2,F0768
D0477,B1238,ecommerce_delivery,391,407,12,F0696
D0477,B4102,ecommerce_delivery,416,430,9,F0743
D0477,B4232,ecommerce_delivery,492,519,52,F2463
D0477,S133,shop,532,540,1,E1559
D0477,S125,shop,587,595,1,E1525
D0477,S141,shop,598,607,2,E1588
D0477,B0829,delivery,613,624,3,E1590
D0485,A019,site,0,0,0,
D0485,B5053,ecommerce_delivery,178,203,45,F1730
D0485,B0875,ecommerce_delivery,209,238,65,F4128
D0485,B5270,ecommerce_delivery,285,307,31,F5023
D0485,B1649,ecommerce_delivery,347,362,11,F8211
D0485,B6763,ecommerce_delivery,385,393,1,F7741
D0485,B2998,ecommerce_delivery,397,411,8,F7707
D0485,B3248,ecommerce_delivery,424,443,22,F7815
D0485,B7441,ecommerce_delivery,480,505,47,F5485
D0485,B0108,ecommerce_delivery,509,539,72,F5387
D0485,S066,shop,571,579,1,E1232
D0493,A072,site,0,0,0,
D0493,B5286,ecommerce_delivery,92,116,40,F0980
D0493,B1934,ecommerce_delivery,120,143,38,F0950
D0493,B6426,ecommerce_delivery,153,181,59,F4210
D0493,B7374,ecommerce_delivery,202,218,14,F5041
D0493,B3812,ecommerce_delivery,255,288,89,F2268
D0493,B8259,ecommerce_delivery,342,364,31,F7757
D0493,B1073,ecommerce_delivery,365,386,27,F7690
D0493,B1503,ecommerce_delivery,409,431,32,F8424
D0493,B6968,ecommerce_delivery,448,461,7,F7840
D0493,B8956,ecommerce_delivery,476,499,34,F5503
D0493,B3027,ecommerce_delivery,500,518,20,F5422
D0501,A086,site,0,0,0,
D0501,B9154,ecommerce_delivery,85,108,37,F6456
D0501,B4402,ecommerce_delivery,118,134,13,F2468
D0501,B6646,ecommerce_delivery,150,184,92,F0994
D0501,B2566,ecommerce_delivery,191,219,62,F0953
D0501,B4350,ecommerce_delivery,249,279,68,F5538
D0501,B0728,ecommerce_delivery,296,320,38,F4175
D0501,B0478,ecommerce_delivery,326,342,12,F4987
D0501,B5057,ecommerce_delivery,354,365,4,F5021
D0501,B8171,ecommerce_delivery,414,427,7,F5369
D0501,B7298,ecommerce_delivery,483,498,13,F8261
D0509,A004,site,0,0,0,
D0509,B4104,ecommerce_delivery,68,89,27,F1717
D0509,B5687,ecommerce_delivery,106,126,25,F2473
D0509,B2262,ecommerce_delivery,162,180,18,F4346
D0509,B8118,ecommerce_delivery,181,198,15,F4398
D0509,B7378,ecommerce_delivery,203,218,11,F0791
D0509,B2813,ecommerce_delivery,269,282,7,F5419
D0509,B4908,ecommerce_delivery,308,328,27,F5319
D0509,B1229,ecommerce_delivery,338,357,20,F5257
D0509,B6295,ecommerce_delivery,404,425,29,F5727
D0509,B5016,ecommerce_delivery,458,474,13,F8154
D0509,S129,shop,530,538,1,E1536
D0509,S129,shop,538,546,1,E1535
D0509,S106,shop,554,562,1,E1465
D0517,A096,site,0,0,0,
D0517,B5414,ecommerce_delivery,90,122,81,F2280
D0517,B6519,ecommerce_delivery,138,165,54,F0992
D0517,B1617,ecommerce_delivery,167,194,54,F0949
D0517,B2362,ecommerce_delivery,210,233,34,F4184
D0517,B1071,ecommerce_delivery,247,267,25,F4992
D0517,B9119,ecommerce_delivery,269,289,24,F5058
D0517,B5709,ecommerce_delivery,372,392,23,F5459
D0517,B8245,ecommerce_delivery,460,480,23,F5755
D0517,B3500,ecommerce_delivery,510,542,84,F8141
D0517,S334,shop,579,587,1,E2619
D0517,S334,shop,587,595,1,E2621
D0517,S334,shop,595,603,1,E2602
D0517,S334,shop,603,613,3,E2632
D0517,S309,shop,619,627,1,E2477
D0525,A067,site,0,0,0,
D0525,B6289,ecommerce_delivery,17,51,96,F5468
D0525,B5934,ecommerce_delivery,87,101,9,F5336
D0525,B6214,ecommerce_delivery,114,136,30,F0771
D0525,B2208,ecommerce_delivery,139,167,57,F0714
D0525,B0575,ecommerce_delivery,170,194,40,F0682
D0525,B4317,ecommerce_delivery,232,245,8,F4366
D0525,B9212,ecommerce_delivery,248,278,68,F4407
D0525,B2912,ecommerce_delivery,308,320,5,F2262
D0525,B4802,ecommerce_delivery,325,353,56,F2469
D0525,B3097,ecommerce_delivery,378,396,19,F7710
D0525,B2178,ecommerce_delivery,418,442,39,F8427
D0525,B0928,ecommerce_delivery,460,480,23,F7799
D0525,B6538,ecommerce_delivery,487,503,13,F7836
D0533,A025,site,0,0,0,
D0533,B4737,ecommerce_delivery,78,106,61,F2275
D0533,B4247,ecommerce_delivery,110,137,56,F6420
D0533,B4414,ecommerce_delivery,142,161,24,F0973
D0533,B1034,ecommerce_delivery,164,191,53,F0940
D0533,B8175,ecommerce_delivery,195,218,38,F1006
D0533,B0793,ecommerce_delivery,238,260,34,F4176
D0533,B0514,ecommerce_delivery,285,306,28,F4988
D0533,B8459,ecommerce_delivery,369,382,7,F5373
D0533,B7555,ecommerce_delivery,413,434,26,F5487
D0533,B9017,ecommerce_delivery,486,501,11,F8278
D0533,B3944,ecommerce_delivery,504,518,10,F8228
D0541,A085,site,0,0,0,
D0541,B7060,ecommerce_delivery,34,60,49,F1748
D0541,B2771,ecommerce_delivery,68,94,50,F4135
D0541,B2732,ecommerce_delivery,111,131,24,F8219
D0541,B6919,ecommerce_delivery,173,195,31,F5037
D0541,B4506,ecommerce_delivery,239,261,32,F0749
D0541,B0965,ecommerce_delivery,315,347,82,F5398
D0541,B0587,ecommerce_delivery,376,400,43,F5767
D0541,B0438,ecommerce_delivery,414,427,6,F7687
D0541,B5182,ecommerce_delivery,439,464,41,F7733
D0541,S021,shop,545,556,3,E0449
D0549,A060,site,0,0,0,
D0549,B7602,ecommerce_delivery,122,146,38,F8263
D0549,B6903,ecommerce_delivery,176,194,18,F4389
D0549,B1634,ecommerce_delivery,198,213,10,F4339
D0549,B2168,ecommerce_delivery,267,279,5,F5271
D0549,B0303,ecommerce_delivery,353,377,43,F5511
D0549,B8430,ecommerce_delivery,380,397,16,F5563
D0549,B8784,ecommerce_delivery,436,457,28,F1016
D0549,B3577,ecommerce_delivery,467,497,70,F6412
D0549,B3801,ecommerce_delivery,509,535,50,F2267
D0549,B8400,ecommerce_delivery,537,560,37,F2500
D0549,S111,shop,560,576,12,E1494
D0557,A028,site,0,0,0,
D0557,B7542,ecommerce_delivery,103,124,27,F2301
D0557,B6858,ecommerce_delivery,149,173,41,F0997
D0557,B3358,ecommerce_delivery,178,199,29,F0961
D0557,B1594,ecommerce_delivery,209,243,94,F4180
D0557,B9127,ecommerce_delivery,252,275,36,F5059
D0557,B0997,ecommerce_delivery,277,297,26,F4991
D0557,B8298,ecommerce_delivery,316,334,20,F5757
D0557,B3356,ecommerce_delivery,375,398,35,F8225
D0557,B6330,ecommerce_delivery,407,422,11,F7834
D0557,B6473,ecommerce_delivery,442,461,22,F5472
D0565,A064,site,0,0,0,
D0565,B6427,ecommerce_delivery,72,93,29,F4211
D0565,B8197,ecommerce_delivery,102,125,36,F5048
D0565,B8394,ecommerce_delivery,156,172,14,F5760
D0565,B3934,ecommerce_delivery,176,200,39,F5699
D0565,B0252,ecommerce_delivery,231,265,90,F2430
D0565,B2406,ecommerce_delivery,294,311,15,F8216
D0565,B3349,ecommerce_delivery,326,342,13,F7817
D0565,B6613,ecommerce_delivery,351,374,34,F5475
D0565,S086,shop,381,390,2,E1383
D0565,B7050,ecommerce_delivery,409,424,12,F0783
D0565,B3960,delivery,442,451,2,E2184
D0573,A111,site,0,0,0,
D0573,B5436,ecommerce_delivery,75,100,43,F0983
D0573,B2849,ecommerce_delivery,114,140,49,F4188
D0573,B2863,ecommerce_delivery,152,179,54,F5006
D0573,B2853,ecommerce_delivery,190,219,66,F8136
D0573,B5603,ecommerce_delivery,245,268,38,F5718
D0573,B5452,ecommerce_delivery,324,343,20,F5457
D0573,B9145,ecommerce_delivery,347,363,12,F5508
D0573,B0445,ecommerce_delivery,432,459,55,F0936
D0573,B3601,ecommerce_delivery,462,479,15,F0963
D0573,S111,shop,497,506,2,E1492
D0573,B9207,ecommerce_delivery,512,535,35,F2318
D0573,S131,shop,538,546,1,E1544
D0573,B8714,delivery,546,556,3,E2632
D0581,A034,site,0,0,0,
D0581,B1813,ecommerce_delivery,73,96,38,F4182
D0581,B5562,ecommerce_delivery,107,127,24,F5024
D0581,B5540,ecommerce_delivery,136,154,18,F0985
D0581,B1573,ecommerce_delivery,156,186,65,F0948
D0581,B0529,ecommerce_delivery,193,216,36,F0937
D0581,B0502,ecommerce_delivery,236,262,52,F2432
D0581,B4558,ecommerce_delivery,306,321,11,F8233
D0581,B2324,ecommerce_delivery,333,349,12,F7807
D0581,B4204,ecommerce_delivery,382,395,7,F5438
D0581,B7957,ecommerce_delivery,396,411,11,F5495
D0581,B8510,ecommerce_delivery,452,484,82,F8450
D0581,B7582,ecommerce_delivery,494,513,21,F6154
D0581,B8758,ecommerce_delivery,530,549,20,F7761
D0589,A119,site,0,0,0,
D0589,B7078,ecommerce_delivery,87,104,18,F5481
D0589,B4986,ecommerce_delivery,136,148,5,F5322
D0589,B2454,ecommerce_delivery,154,168,9,F5275
D0589,B7022,ecommerce_delivery,201,213,6,F5737
D0589,B6552,ecommerce_delivery,258,282,39,F4386
D0589,B2136,ecommerce_delivery,283,301,17,F4344
D0589,B0016,ecommerce_delivery,303,319,13,F4322
D0589,B4341,ecommerce_delivery,342,363,30,F2465
D0589,B1999,ecommerce_delivery,392,408,14,F8214
D0589,B4424,ecommerce_delivery,419,439,24,F7823
D0589,B3384,ecommerce_delivery,445,467,31,F0735
D0589,B7601,ecommerce_delivery,475,497,29,F0798
D0589,S086,shop,507,517,3,E1379
D0589,B0049,delivery,522,532,3,E1382
D0597,A058,site,0,0,0,
D0597,B7563,ecommerce_delivery,95,110,11,F2495
D0597,B0246,ecommerce_delivery,120,152,82,F2240
D0597,B5344,ecommerce_delivery,160,185,44,F0982
D0597,B3254,ecommerce_delivery,190,211,28,F0959
D0597,B6935,ecommerce_delivery,229,257,58,F5038
D0597,B0906,ecommerce_delivery,264,281,17,F4332
D0597,B5045,ecommerce_delivery,285,309,39,F4374
D0597,B7703,ecommerce_delivery,375,394,22,F7751
D0597,B7026,ecommerce_delivery,417,434,16,F6153
D0597,B0448,ecommerce_delivery,444,458,9,F8419
D0597,B8556,ecommerce_delivery,487,498,4,F5498
D0597,B2162,ecommerce_delivery,502,522,24,F5410
D0597,B2703,ecommerce_delivery,547,561,9,F7810
D0597,B7587,ecommerce_delivery,578,595,15,F8445
D0605,A004,site,0,0,0,
D0605,B5876,ecommerce_delivery,70,96,51,F1735
D0605,B4901,ecommerce_delivery,110,142,81,F4144
D0605,B7798,ecommerce_delivery,185,207,31,F8267
D0605,B3107,ecommerce_delivery,249,268,22,F5290
D0605,B7539,ecommerce_delivery,274,292,19,F5356
D0605,B7376,ecommerce_delivery,318,335,16,F5483
D0605,B8052,ecommerce_delivery,366,391,42,F7843
D0605,B7404,ecommerce_delivery,398,420,32,F0792
D0605,B8347,ecommerce_delivery,465,479,9,F5758
D0613,A058,site,0,0,0,
D0613,B4256,ecommerce_delivery,90,114,41,F2270
D0613,B3267,ecommerce_delivery,132,153,26,F0960
D0613,B6340,ecommerce_delivery,154,180,47,F0991
D0613,B0683,ecommerce_delivery,202,228,47,F4173
D0613,B0526,ecommerce_delivery,251,275,41,F4989
D0613,B1116,ecommerce_delivery,356,374,19,F5401
D0613,B6024,ecommerce_delivery,379,398,22,F5464
D0613,B4650,ecommerce_delivery,439,462,36,F7825
D0613,B4892,ecommerce_delivery,468,485,15,F8237
D0613,B5049,ecommerce_delivery,497,512,11,F7730
D0613,B3694,ecommerce_delivery,537,567,71,F8436
D0613,B7442,ecommerce_delivery,575,592,16,F5799
D0621,A098,site,0,0,0,
D0621,B8628,ecommerce_delivery,47,71,38,F2312
D0621,B9107,ecommerce_delivery,78,100,30,F4167
D0621,B7780,ecommerce_delivery,116,141,43,F8266
D0621,B1178,ecommerce_delivery,142,164,31,F8202
D0621,B6630,ecommerce_delivery,212,241,60,F0775
D0621,B5256,ecommerce_delivery,289,315,51,F5022
D0621,B2420,ecommerce_delivery,383,405,30,F5413
D0621,B6857,ecommerce_delivery,414,436,32,F5477
D0621,B7083,ecommerce_delivery,480,499,23,F5798
D0621,B3677,ecommerce_delivery,510,531,29,F7718
D0621,S262,shop,602,610,1,E2232
D0629,A027,site,0,0,0,
D0629,B5678,ecommerce_delivery,22,42,26,F1733
D0629,B1320,ecommerce_delivery,101,129,62,F0700
D0629,B3736,ecommerce_delivery,131,159,58,F0738
D0629,B8358,ecommerce_delivery,225,236,4,F3969
D0629,B5840,ecommerce_delivery,308,326,17,F5332
D0629,B3264,ecommerce_delivery,350,366,14,F5427
D0629,B7128,ecommerce_delivery,441,455,10,F5738
D0629,B5574,ecommerce_delivery,490,504,9,F8160
D0629,S131,shop,569,577,1,E1552
D0629,S123,shop,597,609,6,E1518
D0629,S141,shop,613,621,1,E1592
D0637,A101,site,0,0,0,
D0637,B8273,ecommerce_delivery,44,62,18,F5049
D0637,B4441,ecommerce_delivery,80,101,28,F4370
D0637,B0564,ecommerce_delivery,120,142,33,F2433
D0637,B2091,ecommerce_delivery,149,166,16,F4133
D0637,B1519,ecommerce_delivery,198,220,32,F7694
D0637,B0191,ecommerce_delivery,230,250,24,F7794
D0637,B2816,ecommerce_delivery,290,315,44,F0724
D0637,B7345,ecommerce_delivery,316,347,71,F0790
D0637,B2360,ecommerce_delivery,374,395,29,F7808
D0637,B0839,ecommerce_delivery,402,421,21,F5396
D0637,B4743,ecommerce_delivery,442,469,57,F5450
D0637,B2291,ecommerce_delivery,491,506,11,F8429
D0637,B8429,ecommerce_delivery,509,522,7,F8448
D0645,A080,site,0,0,0,
D0645,B8660,ecommerce_delivery,55,76,26,F5054
D0645,B5251,ecommerce_delivery,113,126,7,F0760
D0645,B7603,ecommerce_delivery,132,151,22,F0799
D0645,B4166,ecommerce_delivery,208,230,31,F5437
D0645,B5214,ecommerce_delivery,267,283,13,F5790
D0645,B3255,ecommerce_delivery,309,336,54,F7714
D0645,B8581,ecommerce_delivery,349,374,47,F1762
D0645,B8803,ecommerce_delivery,385,408,36,F4164
D0645,B1112,ecommerce_delivery,424,442,19,F8201
D0645,B6705,ecommerce_delivery,447,468,28,F8257
D0653,A063,site,0,0,0,
D0653,B5604,ecommerce_delivery,93,111,18,F0763
D0653,B8557,ecommerce_delivery,113,132,21,F0819
D0653,B5754,ecommerce_delivery,186,209,34,F2283
D0653,B8395,ecommerce_delivery,257,270,6,F4221
D0653,B6690,ecommerce_delivery,301,318,17,F5034
D0653,B4395,ecommerce_delivery,392,420,55,F5444
D0653,B6469,ecommerce_delivery,484,508,39,F5730
D0653,B3900,ecommerce_delivery,530,552,32,F8145
D0653,S106,shop,597,606,2,E1460
D0653,B3960,delivery,664,672,1,E1754
D0653,B3960,delivery,672,680,1,E2580
D0661,A057,site,0,0,0,
D0661,B2369,ecommerce_delivery,64,98,90,F2447
D0661,B4514,ecommerce_delivery,162,176,10,F5446
D0661,B2902,ecommerce_delivery,228,240,6,F5689
D0661,B4826,ecommerce_delivery,247,262,11,F5709
D0661,B8357,ecommerce_delivery,264,279,12,F5759
D0661,B9198,ecommerce_delivery,291,304,7,F0829
D0661,B6288,ecommerce_delivery,306,323,17,F0772
D0661,B4213,ecommerce_delivery,359,383,40,F8147
D0661,B7018,ecommerce_delivery,390,406,13,F5039
D0661,B3813,ecommerce_delivery,422,443,30,F4192
D0661,S131,shop,488,496,1,E1550
D0661,S134,shop,497,506,2,E1564
D0661,S131,shop,506,514,1,E1551
D0661,S124,shop,516,524,1,E1522
D0661,S124,shop,524,532,1,E1520
D0669,A037,site,0,0,0,
D0669,B0123,ecommerce_delivery,110,129,21,F2238
D0669,B5836,ecommerce_delivery,138,158,24,F2475
D0669,B6410,ecommerce_delivery,174,193,21,F8252
D0669,B6322,ecommerce_delivery,254,269,11,F5469
D0669,B0326,ecommerce_delivery,272,295,35,F5389
D0669,B2882,ecommerce_delivery,367,396,63,F4351
D0669,B1769,ecommerce_delivery,398,424,46,F4999
D0669,B6623,ecommerce_delivery,445,464,20,F0993
D0669,B2481,ecommerce_delivery,471,500,66,F6401
D0669,S265,shop,577,588,4,E2270
D0677,A009,site,0,0,0,
D0677,B3096,ecommerce_delivery,84,104,26,F7709
D0677,B0595,ecommerce_delivery,129,154,46,F7797
D0677,B8128,ecommerce_delivery,181,203,35,F5496
D0677,B1427,ecommerce_delivery,204,226,30,F5405
D0677,B8944,ecommerce_delivery,270,294,41,F8276
D0677,B4314,ecommerce_delivery,345,360,10,F5017
D0677,B3757,ecommerce_delivery,379,411,80,F4191
D0677,B8061,ecommerce_delivery,424,442,20,F1005
D0677,B8714,ecommerce_delivery,462,492,69,F2313
D0685,A057,site,0,0,0,
D0685,B6037,ecommerce_delivery,73,95,34,F2479
D0685,B3170,ecommerce_delivery,109,128,21,F1708
D0685,B7336,ecommerce_delivery,184,197,7,F0788
D0685,B3078,ecommerce_delivery,214,234,25,F4354
D0685,B8319,ecommerce_delivery,236,253,16,F4403
D0685,B2486,ecommerce_delivery,311,337,45,F5277
D0685,B3707,ecommerce_delivery,364,393,67,F5434
D0685,B3629,ecommerce_delivery,469,491,32,F7717
D0685,B2764,ecommerce_delivery,513,533,24,F7811
D0685,B5879,ecommerce_delivery,546,562,13,F8247
D0685,S124,shop,628,636,1,E1521
D0693,A113,site,0,0,0,
D0693,B1542,ecommerce_delivery,44,71,51,F2440
D0693,B8053,ecommerce_delivery,73,95,34,F2497
D0693,B4720,ecommerce_delivery,152,170,20,F5707
D0693,B2558,ecommerce_delivery,179,192,7,F5685
D0693,B8594,ecommerce_delivery,252,271,22,F5375
D0693,B4664,ecommerce_delivery,278,296,18,F5316
D0693,B0936,ecommerce_delivery,302,319,16,F5248
D0693,B0676,ecommerce_delivery,339,355,13,F0683
D0693,B9152,ecommerce_delivery,358,375,15,F0828
D0693,B8857,ecommerce_delivery,383,407,39,F7849
D0693,B5832,ecommerce_delivery,413,431,17,F8246
D0693,B5902,ecommerce_delivery,440,453,8,F4378
D0693,B1280,ecommerce_delivery,458,471,7,F4335
D0693,B5986,ecommerce_delivery,486,509,38,F0769
